k_ma,A,B,trace,determinant,string_of_classification,stable
0.6000000238418579,0.04430000111460686,0.9857000112533569,-2.2222723960876465,1.070847988128662,stable spiral node sink,True
0.6000000238418579,0.36039999127388,0.9871000051498413,-1.5585576295852661,-0.226202592253685,unstable saddle node,False
0.6000000238418579,0.6317999958992004,0.988099992275238,-2.0441627502441406,0.3708394169807434,stable spiral node sink,True
0.6100000143051147,0.04399999976158142,0.9857000112533569,-2.2305870056152344,1.0835789442062378,stable spiral node sink,True
0.6100000143051147,0.3718999922275543,0.9872000217437744,-1.5756574869155884,-0.20981349050998688,unstable saddle node,False
0.6100000143051147,0.6191999912261963,0.988099992275238,-2.0149319171905518,0.3278784453868866,stable spiral node sink,True
0.6200000047683716,0.043800000101327896,0.9857000112533569,-2.237393379211426,1.093980312347412,stable spiral node sink,True
0.6200000047683716,0.384799987077713,0.9872000217437744,-1.5940502882003784,-0.19068314135074615,unstable saddle node,False
0.6200000047683716,0.6051999926567078,0.9879999756813049,-1.9827980995178223,0.2827875018119812,stable spiral node sink,True
0.6299999952316284,0.04360000044107437,0.9857000112533569,-2.24416184425354,1.1043227910995483,stable spiral node sink,True
0.6299999952316284,0.3995000123977661,0.9872999787330627,-1.6163809299468994,-0.16806477308273315,unstable saddle node,False
0.6299999952316284,0.5893999934196472,0.9879999756813049,-1.949189305305481,0.23530852794647217,stable spiral node sink,True
0.6399999856948853,0.04340000078082085,0.9857000112533569,-2.2508931159973145,1.114607572555542,stable spiral node sink,True
0.6399999856948853,0.4171000123023987,0.9872999787330627,-1.642543077468872,-0.13961482048034668,unstable saddle node,False
0.6399999856948853,0.5706999897956848,0.9879000186920166,-1.910271167755127,0.18289527297019958,stable spiral node sink,True
0.6499999761581421,0.04309999942779541,0.9857000112533569,-2.25909161567688,1.1271542310714722,stable spiral node sink,True
0.6499999761581421,0.4406000077724457,0.9873999953269958,-1.6794160604476929,-0.09949438273906708,unstable saddle node,False
0.6499999761581421,0.5461000204086304,0.9878000020980835,-1.8619978427886963,0.11956430226564407,stable spiral node sink,True
0.6600000262260437,0.042899999767541885,0.9857000112533569,-2.265758752822876,1.1373381614685059,stable spiral node sink,True
0.6700000166893005,0.04270000010728836,0.9857000112533569,-2.2723917961120605,1.1474692821502686,stable spiral node sink,True
0.6800000071525574,0.042500000447034836,0.9857000112533569,-2.278992176055908,1.1575493812561035,stable spiral node sink,True
0.6900000000000001,0.04230000078678131,0.9857000112533569,-2.2855606079101562,1.1675801277160645,stable spiral node sink,True
0.699999988079071,0.0421999990940094,0.9857000112533569,-2.2905638217926025,1.1751996278762817,stable spiral node sink,True
0.7099999785423279,0.041999999433755875,0.9857000112533569,-2.297065019607544,1.1851258277893066,stable spiral node sink,True
0.72,0.04179999977350235,0.9857000112533569,-2.303537130355835,1.1950066089630127,stable spiral node sink,True
0.7300000190734863,0.041600000113248825,0.9857000112533569,-2.309980630874634,1.2048428058624268,stable spiral node sink,True
0.7400000095367432,0.0414000004529953,0.9857000112533569,-2.316396951675415,1.2146360874176025,stable spiral node sink,True
0.75,0.04129999876022339,0.9857000112533569,-2.3212225437164307,1.221982717514038,stable spiral node sink,True
0.7599999904632568,0.041099999099969864,0.9857000112533569,-2.3275797367095947,1.2316845655441284,stable spiral node sink,True
0.7699999809265137,0.04100000113248825,0.9857000112533569,-2.3323380947113037,1.2389280796051025,stable spiral node sink,True
0.7799999713897705,0.040800001472234726,0.9857000112533569,-2.338639259338379,1.2485427856445312,stable spiral node sink,True
0.7900000214576721,0.0406000018119812,0.9857000112533569,-2.344916820526123,1.2581204175949097,stable spiral node sink,True
0.800000011920929,0.04050000011920929,0.9857000112533569,-2.349581241607666,1.2652192115783691,stable spiral node sink,True
0.81,0.040300000458955765,0.9857000112533569,-2.355806827545166,1.2747163772583008,stable spiral node sink,True
0.8199999928474426,0.04019999876618385,0.9857000112533569,-2.360410690307617,1.281722068786621,stable spiral node sink,True
0.8299999833106995,0.04010000079870224,0.9857000112533569,-2.364983320236206,1.2886804342269897,stable spiral node sink,True
0.8399999737739563,0.039900001138448715,0.9857000112533569,-2.3711330890655518,1.2980594635009766,stable spiral node sink,True
0.8500000238418579,0.039799999445676804,0.9857000112533569,-2.3756489753723145,1.304930567741394,stable spiral node sink,True
0.8600000143051147,0.03970000147819519,0.9857000112533569,-2.3801357746124268,1.3117570877075195,stable spiral node sink,True
0.8700000047683716,0.039500001817941666,0.9857000112533569,-2.3862152099609375,1.3210266828536987,stable spiral node sink,True
0.8799999952316284,0.039400000125169754,0.9857000112533569,-2.39064884185791,1.327771544456482,stable spiral node sink,True
0.8899999856948853,0.03929999843239784,0.9857000112533569,-2.395055055618286,1.3344740867614746,stable spiral node sink,True
0.8999999761581421,0.03920000046491623,0.9857000112533569,-2.3994338512420654,1.341134786605835,stable spiral node sink,True
0.9100000262260437,0.039000000804662704,0.9857000112533569,-2.4054250717163086,1.3502676486968994,stable spiral node sink,True
0.9200000166893005,0.03889999911189079,0.9857000112533569,-2.4097554683685303,1.3568536043167114,stable spiral node sink,True
0.9300000071525574,0.03880000114440918,0.9857000112533569,-2.414060115814209,1.3634004592895508,stable spiral node sink,True
0.9399999976158142,0.03869999945163727,0.9857000112533569,-2.418339729309082,1.3699088096618652,stable spiral node sink,True
0.949999988079071,0.038600001484155655,0.9857000112533569,-2.4225947856903076,1.3763800859451294,stable spiral node sink,True
0.9599999785423279,0.03849999979138374,0.9857000112533569,-2.426826000213623,1.3828144073486328,stable spiral node sink,True
0.9700000286102295,0.03840000182390213,0.9857000112533569,-2.4310336112976074,1.3892123699188232,stable spiral node sink,True
0.9800000190734863,0.03830000013113022,0.9857000112533569,-2.43521785736084,1.395574927330017,stable spiral node sink,True
0.9900000095367432,0.03819999843835831,0.9857000112533569,-2.4393796920776367,1.4019031524658203,stable spiral node sink,True
