k_ma,A,B,trace,determinant,string_of_classification,stable
0.7900000214576721,0.022600000724196434,0.9855999946594238,-3.354752540588379,2.7841734886169434,stable node sink,True
0.800000011920929,0.022600000724196434,0.9855999946594238,-3.3578193187713623,2.788787364959717,stable node sink,True
0.8100000023841858,0.02250000089406967,0.9855999946594238,-3.3642377853393555,2.7984237670898438,stable node sink,True
0.8199999928474426,0.02250000089406967,0.9855999946594238,-3.3672356605529785,2.80293345451355,stable node sink,True
0.8299999833106995,0.02250000089406967,0.9855999946594238,-3.370199680328369,2.8073925971984863,stable node sink,True
0.8399999737739563,0.02239999920129776,0.9855999946594238,-3.3765265941619873,2.816890239715576,stable node sink,True
0.8500000238418579,0.02239999920129776,0.9855999946594238,-3.379425048828125,2.8212506771087646,stable node sink,True
0.8600000143051147,0.02239999920129776,0.9855999946594238,-3.382291793823242,2.8255629539489746,stable node sink,True
0.8700000047683716,0.022299999371170998,0.9855999946594238,-3.3885297775268555,2.834925651550293,stable node sink,True
0.8799999952316284,0.022299999371170998,0.9855999946594238,-3.391334056854248,2.839143991470337,stable node sink,True
0.8899999856948853,0.022299999371170998,0.9855999946594238,-3.3941078186035156,2.8433170318603516,stable node sink,True
0.8999999761581421,0.022199999541044235,0.9855999946594238,-3.4002630710601807,2.8525543212890625,stable node sink,True
0.9100000262260437,0.022199999541044235,0.9855999946594238,-3.402977705001831,2.856637716293335,stable node sink,True
0.9200000166893005,0.022199999541044235,0.9855999946594238,-3.40566349029541,2.86067795753479,stable node sink,True
0.9300000071525574,0.022099999710917473,0.9855999946594238,-3.4117398262023926,2.869795083999634,stable node sink,True
0.9399999976158142,0.022099999710917473,0.9855999946594238,-3.4143686294555664,2.8737497329711914,stable node sink,True
0.949999988079071,0.022099999710917473,0.9855999946594238,-3.4169702529907227,2.8776631355285645,stable node sink,True
0.9599999785423279,0.02199999988079071,0.9855999946594238,-3.4229719638824463,2.886667490005493,stable node sink,True
0.9700000286102295,0.02199999988079071,0.9855999946594238,-3.4255197048187256,2.8904998302459717,stable node sink,True
0.9800000190734863,0.02199999988079071,0.9855999946594238,-3.4280412197113037,2.8942923545837402,stable node sink,True
0.9900000095367432,0.02199999988079071,0.9855999946594238,-3.4305367469787598,2.8980460166931152,stable node sink,True
0.9900000095367432,0.021900000050663948,0.9855999946594238,-3.433971643447876,2.903188705444336,stable node sink,True
